Timestamp(us),Time,CPU_Core,PID,TID,Command,FD,Raw_Cmd_Hex,IOCTL_Dir,IOCTL_Type(Char),IOCTL_Nr,Data_Size_Bytes
7644006217,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644006373,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644008158,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644008433,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644008632,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644008790,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644008937,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644009095,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644009325,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644009478,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644009655,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644009791,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644009956,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644010129,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644010329,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644010487,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644010658,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644011625,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644011886,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644012487,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644012835,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644013226,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644013551,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644013956,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644014191,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644014419,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644014626,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644015082,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644015485,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644015660,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644015986,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644017051,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644017475,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644017643,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644017972,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
7644018329,15:57:17,14,18853,18853,python,3231285064,0x10,NONE,0x00,16,0
